post_created,post_text,user_id
Fri Nov 06 21:35:25 +0000 2015,75% of wounded veterans suffer from PTSD? ,dhruv.xd
Fri Nov 06 17:06:19 +0000 2015,"Stressed, tired and rushed family ",dhruv.xd
Fri Nov 06 12:55:14 +0000 2015,The Client/ Therapist relationship ,dhruv.xd
Fri Nov 06 11:15:26 +0000 2015,Whats a traumatic birth? ,dhruv.xd
Fri Nov 06 09:05:13 +0000 2015,A U.S. Therapist General? ,dhruv.xd
Fri Nov 06 07:00:27 +0000 2015,Is addiction a crisis in the U.S.? ,dhruv.xd
Fri Nov 06 05:20:07 +0000 2015,How could jewelry help prevent sexual assault? ,dhruv.xd
Fri Nov 06 04:45:31 +0000 2015,Gonorrhea becoming more resistant ? STD ,dhruv.xd
Fri Nov 06 02:45:33 +0000 2015,Should parents have the sex talk with their children? ,dhruv.xd
Fri Nov 06 01:45:41 +0000 2015,Subtle suicide ,dhruv.xd
Fri Nov 06 00:15:44 +0000 2015,Does Halloween traumatize children? ,dhruv.xd
Thu Nov 05 23:05:30 +0000 2015,College students and alcohol disorders ,dhruv.xd
Thu Nov 05 21:35:24 +0000 2015,More white men die from suicide and substance abuse ,dhruv.xd
Thu Nov 05 17:06:24 +0000 2015,Same sex couples and fertility benefits ,dhruv.xd
Thu Nov 05 12:55:15 +0000 2015,March against eating disorders in Washington ,dhruv.xd
Thu Nov 05 11:15:28 +0000 2015,Anorexic woman weighed 40 pounds ,dhruv.xd
Thu Nov 05 09:05:15 +0000 2015,Love a women with anxiety? ,dhruv.xd
Thu Nov 05 07:00:27 +0000 2015,Mindfulness in the workplace ,dhruv.xd
Thu Nov 05 05:20:09 +0000 2015,How to teach children how to self-advocate parenting ,dhruv.xd
Thu Nov 05 04:45:42 +0000 2015,How can children inherit our anxiety? ,dhruv.xd
Thu Nov 05 02:45:40 +0000 2015,Children and self-esteem ,dhruv.xd
Thu Nov 05 01:45:43 +0000 2015,What happens when you try to prevent every suicide ,dhruv.xd
Thu Nov 05 00:15:43 +0000 2015,How to deal with mental health issues at work mentalhealth ,dhruv.xd
Wed Nov 04 23:05:31 +0000 2015,Peer support and breaking the stigma ,dhruv.xd
Wed Nov 04 21:35:24 +0000 2015,"Teens, self-harm, bullying, and sexting ",dhruv.xd
Wed Nov 04 17:06:25 +0000 2015,Limit video game time to help manage ADHD? ,dhruv.xd
Wed Nov 04 12:55:16 +0000 2015,How to stop child abuse? ,dhruv.xd
Wed Nov 04 11:15:35 +0000 2015,Need a weekend counseling appointment in CT? ,dhruv.xd
Wed Nov 04 09:05:13 +0000 2015,Do you know the signs of child neglect? ,dhruv.xd
Wed Nov 04 07:00:35 +0000 2015,Love a person with mental illness? mentalillness ,dhruv.xd
Wed Nov 04 05:20:07 +0000 2015,Messages to those with mental illness worldwide mentalillness ,dhruv.xd
Wed Nov 04 04:45:37 +0000 2015,How do you accept your emotions? acceptance ,dhruv.xd
Wed Nov 04 02:45:36 +0000 2015,Need a therapist that accepts Husky insurance in CT? ,dhruv.xd
Wed Nov 04 01:45:48 +0000 2015,What are some side effects of antidepressants? ,dhruv.xd
Wed Nov 04 00:15:45 +0000 2015,Think your sadness may be depression? ,dhruv.xd
Tue Nov 03 23:05:32 +0000 2015,Mental health and academic life mentalhealth ,dhruv.xd
Tue Nov 03 21:35:23 +0000 2015,When it comes to stress do women have it worse? ,dhruv.xd
Tue Nov 03 17:06:15 +0000 2015,Poor parenting and children behavior problems ,dhruv.xd
Tue Nov 03 12:55:14 +0000 2015,Dating sites connected to STD  increase? ,dhruv.xd
Tue Nov 03 11:15:33 +0000 2015,Searching for a counselor that meets on weekends? ,dhruv.xd
Tue Nov 03 09:05:13 +0000 2015,Subtle signs of depression ,dhruv.xd
Tue Nov 03 07:00:28 +0000 2015,Men account for 76% of suicides in 2014? ,dhruv.xd
Tue Nov 03 05:20:09 +0000 2015,Accountants and mental health stress ,dhruv.xd
Tue Nov 03 04:45:36 +0000 2015,Another way to counter anxiety? ,dhruv.xd
Tue Nov 03 02:45:39 +0000 2015,Does legalizing prostitution lead to more trafficking? ,dhruv.xd
Tue Nov 03 01:45:48 +0000 2015,Things you shouldn’t do after an affair? ,dhruv.xd
Tue Nov 03 00:15:49 +0000 2015,Does early life stress lead to depression later on? ,dhruv.xd
Mon Nov 02 23:05:30 +0000 2015,Is your marriage good for your health? ,dhruv.xd
Mon Nov 02 21:35:26 +0000 2015,Do you struggle with the need for perfection? ,dhruv.xd
Mon Nov 02 17:05:43 +0000 2015,How has birth control impacted your marriage? ,dhruv.xd
Mon Nov 02 12:55:15 +0000 2015,How do seniors cope with depression? ,dhruv.xd
Mon Nov 02 11:15:29 +0000 2015,How do you make sense out of depression? ,dhruv.xd
Mon Nov 02 09:05:13 +0000 2015,How does stress effect your health? ,dhruv.xd
Mon Nov 02 07:00:30 +0000 2015,Black men and mental illness mentalillness ,dhruv.xd
Mon Nov 02 05:20:06 +0000 2015,Understanding anxiety in men ,dhruv.xd
Mon Nov 02 04:15:28 +0000 2015,Mentally ill left behind mentalillnes ,dhruv.xd
Mon Nov 02 03:15:30 +0000 2015,Tackling feelings of resentment? ,dhruv.xd
Mon Nov 02 02:15:33 +0000 2015,Myths that undermine addiction recovery? ,dhruv.xd
Mon Nov 02 01:15:38 +0000 2015,How many people do you know with a cocaine problem? addiction ,dhruv.xd
Mon Nov 02 00:15:32 +0000 2015,Children and pot addiction ,dhruv.xd
Sun Nov 01 23:15:34 +0000 2015,PTSD after a flood? ,dhruv.xd
Sun Nov 01 22:15:33 +0000 2015,Volunteering improves mental health? ,dhruv.xd
Sun Nov 01 21:15:34 +0000 2015,Taking care of yourself at work ,dhruv.xd
Sun Nov 01 20:15:43 +0000 2015,Reversing childhood obesity? ,dhruv.xd
Sun Nov 01 19:15:41 +0000 2015,Don’t take it out on the children ,dhruv.xd
Sun Nov 01 18:15:32 +0000 2015,Refusing treatment for Bipolar Disorder ,dhruv.xd
Sun Nov 01 17:15:33 +0000 2015,Doctors against vaccines? ,dhruv.xd
Sun Nov 01 16:15:29 +0000 2015,Spotlight on prescription drug abuse ,dhruv.xd
Sun Nov 01 15:15:29 +0000 2015,ADHD Ain’t no Daddy At Home Disorder? ,dhruv.xd
Sun Nov 01 14:15:28 +0000 2015,Next time notice the feeling when someone smiles at you? Mindfulness ,dhruv.xd
Sun Nov 01 13:15:23 +0000 2015,Screening children for depression during physical exams? ,dhruv.xd
Sun Nov 01 12:15:24 +0000 2015,Genetic mutations cause half of Autism? ,dhruv.xd
Sun Nov 01 11:15:19 +0000 2015,How does your job impact your mental health? ,dhruv.xd
Sun Nov 01 10:15:17 +0000 2015,Australian Mental Health system broken? ,dhruv.xd
Sun Nov 01 09:15:18 +0000 2015,Scholars question if ADHD even exists. ,dhruv.xd
Sun Nov 01 08:15:12 +0000 2015,Children going to the chiropractor? ,dhruv.xd
Sun Nov 01 07:15:08 +0000 2015,Do you know about bipolar disorder? ,dhruv.xd
Sun Nov 01 05:15:06 +0000 2015,Kids and Screen (electronics) Addiction ,dhruv.xd
Sun Nov 01 04:15:09 +0000 2015,Increase in ADHD medication use? ,dhruv.xd
Sun Nov 01 03:15:23 +0000 2015,Older women still enjoy sex too ,dhruv.xd
Sun Nov 01 02:15:28 +0000 2015,Has anyone expressed concern about how much you worry? anxiety ,dhruv.xd
Sun Nov 01 01:15:26 +0000 2015,What does love addicted mean ,dhruv.xd
Sun Nov 01 00:15:28 +0000 2015,Talking is the best therapy? ,dhruv.xd
Sat Oct 31 23:15:32 +0000 2015,College kids and alcohol ,dhruv.xd
Sat Oct 31 22:15:31 +0000 2015,Getting teachers mental health training? ,dhruv.xd
Sat Oct 31 21:15:28 +0000 2015,People in recovery need support ,dhruv.xd
Sat Oct 31 20:15:34 +0000 2015,Should he tell her that he dated men in the past? relationships dating ,dhruv.xd
Sat Oct 31 19:15:41 +0000 2015,Real men don’t get depression’ stereotype ,dhruv.xd
Sat Oct 31 18:15:33 +0000 2015,Worsts habits for mental health ,dhruv.xd
Sat Oct 31 17:15:37 +0000 2015,Tips on how to overcome depression? ,dhruv.xd
Sat Oct 31 16:16:00 +0000 2015,Different parenting styles ,dhruv.xd
Sat Oct 31 15:15:31 +0000 2015,Link between maternity leave and mental health ,dhruv.xd
Sat Oct 31 14:15:32 +0000 2015,Savoring positive emotions ,dhruv.xd
Sat Oct 31 13:15:29 +0000 2015,"Suicide, a survivor’s point of view ",dhruv.xd
Sat Oct 31 12:15:28 +0000 2015,Increased funding for Youth Mental Health and Substance abuse prevention? ,dhruv.xd
Sat Oct 31 11:15:23 +0000 2015,Daily admissions for self-harm ,dhruv.xd
Sat Oct 31 10:15:14 +0000 2015,Signs of mental strength and resilience ,dhruv.xd
Sat Oct 31 09:15:16 +0000 2015,Questions about sex addiction? ,dhruv.xd
Sat Oct 31 08:15:14 +0000 2015,Women at greater risk for PTSD then men? ,dhruv.xd
Sat Oct 31 07:15:20 +0000 2015,Want to improve relationships? ,dhruv.xd
Sat Oct 31 06:15:07 +0000 2015,"Men, anxiety, and depression? ",dhruv.xd
Sat Oct 31 05:15:09 +0000 2015,Teen prescription drug use down? ,dhruv.xd
Sat Oct 31 04:15:08 +0000 2015,How a child becomes a bully. ,dhruv.xd
Sat Oct 31 03:45:35 +0000 2015,Do men have biological clocks? ,dhruv.xd
Sat Oct 31 01:45:33 +0000 2015,Drug prevention tips for Youth ,dhruv.xd
Sat Oct 31 00:45:39 +0000 2015,Looking for a therapist in Connecticut to see you on the weekends? ,dhruv.xd
Fri Oct 30 23:15:37 +0000 2015,Have you ever suspected someone of experiencing PTSD? ,dhruv.xd
Fri Oct 30 22:05:30 +0000 2015,Can we really help to make homework less stressful for children? ,dhruv.xd
Fri Oct 30 20:35:28 +0000 2015,Who uses e-cigarettes the most? nicotine addiction ,dhruv.xd
Fri Oct 30 16:06:05 +0000 2015,What is a toxic workspace? mentalhealth ,dhruv.xd
Fri Oct 30 11:55:17 +0000 2015,Mental health treatment in the ER? mentalillness ,dhruv.xd
Fri Oct 30 10:15:19 +0000 2015,Do video games help to manage ADHD? ,dhruv.xd
Fri Oct 30 08:05:12 +0000 2015,What does post partum depression look like? ,dhruv.xd
Fri Oct 30 06:00:30 +0000 2015,How do you deal with aggressive children? ,dhruv.xd
Fri Oct 30 04:20:07 +0000 2015,Keeping poor children in school ,dhruv.xd
Fri Oct 30 03:45:31 +0000 2015,What do you know about shyness? ,dhruv.xd
Fri Oct 30 01:45:38 +0000 2015,Are mean people successful? counseling ,dhruv.xd
Fri Oct 30 00:45:38 +0000 2015,Children with sexually inappropriate behaviors? ,dhruv.xd
Thu Oct 29 23:15:37 +0000 2015,Have you ever had feelings of emptiness? ,dhruv.xd
Thu Oct 29 22:05:41 +0000 2015,How can we talked to our kid about college? parenting stress ,dhruv.xd
Thu Oct 29 20:35:30 +0000 2015,Can kids and toddlers have depression too? ,dhruv.xd
Thu Oct 29 16:05:55 +0000 2015,How can you help your teen with peer pressure? parenting ,dhruv.xd
Thu Oct 29 11:55:18 +0000 2015,How to deal with fetal alcohol syndrome? parenting ,dhruv.xd
Thu Oct 29 10:15:22 +0000 2015,Can vitamin D improve our sleep? ,dhruv.xd
Thu Oct 29 08:05:16 +0000 2015,How do you parent a 15 year old? parenting ,dhruv.xd
Thu Oct 29 06:00:29 +0000 2015,Should you use you employers mental health screening tools mentalhealth ,dhruv.xd
Thu Oct 29 04:20:08 +0000 2015,Consequences of making threats of suicide ,dhruv.xd
Thu Oct 29 03:45:25 +0000 2015,Married and dissatisfied? marriage ,dhruv.xd
Thu Oct 29 01:45:28 +0000 2015,The powerful effect of gratitude? ,dhruv.xd
Thu Oct 29 00:45:38 +0000 2015,Why vegetarian diet is good for you? ,dhruv.xd
Wed Oct 28 23:15:42 +0000 2015,Oxytocin and helps with Autism? ,dhruv.xd
Wed Oct 28 22:05:35 +0000 2015,Dating after divorce ,dhruv.xd
Wed Oct 28 20:35:27 +0000 2015,Gender bias when it comes to expressing anger? ,dhruv.xd
Wed Oct 28 16:05:45 +0000 2015,Psych Meds used as study aids? medication ,dhruv.xd
Wed Oct 28 11:55:20 +0000 2015,College minor in substance abuse? addiction ,dhruv.xd
Wed Oct 28 11:55:20 +0000 2015,College minor in substance abuse? addiction ,dhruv.xd
Wed Oct 28 10:15:24 +0000 2015,People with mental illness need to be listened to mentalillness ,dhruv.xd
Wed Oct 28 08:05:15 +0000 2015,What age is too young to medicate? anxiety toddlers ,dhruv.xd
Wed Oct 28 06:00:58 +0000 2015,Paid sick days for mental health reasons? mentalhealth ,dhruv.xd
Wed Oct 28 04:20:10 +0000 2015,Domestic violence victims taking control back women ,dhruv.xd
Wed Oct 28 03:45:40 +0000 2015,Are there questionable ads in parenting magazines? ,dhruv.xd
Wed Oct 28 01:45:32 +0000 2015,Struggling with parenting your teen? ,dhruv.xd
Wed Oct 28 00:45:39 +0000 2015,Do you consider yourself to be a controlling parent? Parenting ,dhruv.xd
Tue Oct 27 23:15:45 +0000 2015,Strategies for bipolar disorder ,dhruv.xd
Tue Oct 27 22:05:37 +0000 2015,Do you obsess over food? OCD ,dhruv.xd
Tue Oct 27 20:35:31 +0000 2015,Are you concerned about your child playing football and helmet to helmet contact? concussions ,dhruv.xd
Tue Oct 27 16:05:43 +0000 2015,Can childhood adversity change our brains? ,dhruv.xd
Tue Oct 27 11:55:21 +0000 2015,Do you think mentally ill women are targeted to be abused? mentalillness ,dhruv.xd
Tue Oct 27 10:15:20 +0000 2015,Have you ever thought alcohol ads are harmful to teens. ,dhruv.xd
Tue Oct 27 08:05:14 +0000 2015,Do you think too much social media is harmful to kids? ,dhruv.xd
Tue Oct 27 06:00:28 +0000 2015,Borderline personality helps on the job? ,dhruv.xd
Tue Oct 27 04:20:07 +0000 2015,Would you like to see mental health taught in school? mentalhealth ,dhruv.xd
Tue Oct 27 03:45:28 +0000 2015,Has your partner been diagnosed with borderline personality disorder? ,dhruv.xd
Tue Oct 27 01:45:31 +0000 2015,Are American Teens more reckless than other teens elsewhere? ,dhruv.xd
Tue Oct 27 00:45:42 +0000 2015,Ever thought that depression was more complex than a simple mental health screen? ,dhruv.xd
Mon Oct 26 23:15:47 +0000 2015,How does music impact your thoughts and feelings? ,dhruv.xd
Mon Oct 26 22:05:36 +0000 2015,Many people have toxic friends and are unaware. Are your friends toxic to your well being? relationships ,dhruv.xd
Mon Oct 26 20:35:33 +0000 2015,How many parents would know what to do if their child was diagnosed with depression? ,dhruv.xd
Mon Oct 26 16:05:56 +0000 2015,Can you afford a therapist? Is that one of the barriers to getting the help that you need? ,dhruv.xd
Mon Oct 26 11:55:19 +0000 2015,Is this a reasonable plan to address an addiction problem? ,dhruv.xd
Mon Oct 26 10:15:26 +0000 2015,Have you ever wondered how  having a mental illness could impact your insurance coverage? mentalillness ,dhruv.xd
Mon Oct 26 08:05:12 +0000 2015,Have you ever wondered whether or not some parents see themselves as role models?parenting ,dhruv.xd
Mon Oct 26 06:00:24 +0000 2015,Are you informed about teens and their alcohol use? ,dhruv.xd
Mon Oct 26 04:20:07 +0000 2015,Have you ever wanted to ask someone  about their bisexuality? ,dhruv.xd
Mon Oct 26 03:15:20 +0000 2015,Does self acceptance lead to growth? ,dhruv.xd
Mon Oct 26 02:15:22 +0000 2015,Keep the blues away with healthy diet? healthyeating ,dhruv.xd
Mon Oct 26 00:15:28 +0000 2015,Is your marriage harming your children? ,dhruv.xd
Sun Oct 25 23:15:29 +0000 2015,Myths of aging? ,dhruv.xd
Sun Oct 25 21:15:31 +0000 2015,Anxiety in children ,dhruv.xd
Sun Oct 25 20:15:34 +0000 2015,Older couples more  attuned to each other ,dhruv.xd
Sun Oct 25 19:15:38 +0000 2015,Celebreties and depression ,dhruv.xd
Sun Oct 25 18:15:31 +0000 2015,ADHD 4 Common problems ,dhruv.xd
Sun Oct 25 17:15:35 +0000 2015,Mental health in your 20s? mentalhealth ,dhruv.xd
Sun Oct 25 16:15:34 +0000 2015,Gifts to give yourself selfcare ,dhruv.xd
Sun Oct 25 15:15:35 +0000 2015,Self-care check-ins ,dhruv.xd
Sun Oct 25 14:15:33 +0000 2015,What is trauma bonding? ,dhruv.xd
Sun Oct 25 13:15:26 +0000 2015,Making the transition from high school to college mentalhealth ,dhruv.xd
Sun Oct 25 12:15:25 +0000 2015,Can personal beliefs get in the way of healing? Counseling ,dhruv.xd
Sun Oct 25 11:15:17 +0000 2015,Rise in mental health detentions? mentalhealth ,dhruv.xd
Sun Oct 25 10:15:15 +0000 2015,United Nations reviewing mental health? Mental health ,dhruv.xd
Sun Oct 25 09:15:14 +0000 2015,College resources for mental health improving? mentalhealth ,dhruv.xd
Sun Oct 25 08:15:12 +0000 2015,When is time to change therapists? therapy counseling ,dhruv.xd
Sun Oct 25 07:15:11 +0000 2015,How Vegas treats the mentally ill? mentalillness homeless ,dhruv.xd
Sun Oct 25 06:15:08 +0000 2015,Abolish the death penalty? law politics deathpenalty ,dhruv.xd
Sun Oct 25 05:15:05 +0000 2015,Lawyers accessed sexual assault records? ,dhruv.xd
Sun Oct 25 04:15:03 +0000 2015,Unhappy at work? happiness ,dhruv.xd
Sun Oct 25 03:15:19 +0000 2015,Top things a psychiatric practitioner should remember ,dhruv.xd
Sun Oct 25 02:15:20 +0000 2015,Can anxiety disorders be prevented in children. ,dhruv.xd
Sun Oct 25 01:15:22 +0000 2015,Messages that provoke fear change attitude. ,dhruv.xd
Sun Oct 25 00:15:22 +0000 2015,Early intervention can change nature of schizophrenia. ,dhruv.xd
Sat Oct 24 23:15:25 +0000 2015,Talking to children about addiction ,dhruv.xd
Sat Oct 24 22:15:25 +0000 2015,New theory on origin of depression? ,dhruv.xd
Sat Oct 24 21:15:33 +0000 2015,Psychological tricks bad leaders use? ,dhruv.xd
Sat Oct 24 19:15:46 +0000 2015,"Kids tired, stressed and  bored ",dhruv.xd
Sat Oct 24 18:15:42 +0000 2015,How much sleep do we need? ,dhruv.xd
Sat Oct 24 17:15:39 +0000 2015,Avoiding stress may not be the answer? ,dhruv.xd
Sat Oct 24 16:15:39 +0000 2015,Foster children more likely to be diagnosed with ADHD? ,dhruv.xd
Sat Oct 24 15:15:33 +0000 2015,Gardening therapy helps women return to work? ,dhruv.xd
Sat Oct 24 14:15:33 +0000 2015,The profile of a pedophile? ,dhruv.xd
